Order ID,SKU Code,Product type,Item Quantity
279169,SM_MAN_GRE_1,SMOOTHIE,1
279169,NACHO_1,MEAL,1
279169,PZ_TOMATO_1,PIZZA,1
279169,V2LASAGNE_1,MEAL,1
279169,MACGREENS_1,MEAL,1
279169,PEANUT_1,MEAL,1
279169,PROTEIN_1,MEAL,1
279182,PADTHAI_2,MEAL,1
279182,KATSU_2,MEAL,1
279182,CHILLI_2,MEAL,1
279182,RENDANG_2,MEAL,1
279182,PROTEIN_2,MEAL,1
279182,KORMA_2,MEAL,1
279182,BR_CAKE_1,BREAKFAST,1
279182,BR_WILD_1,BREAKFAST,1
279196,UDON_2,MEAL,6
279203,PROTEIN_2,MEAL,3
279203,A_GIFT_1,MEAL,1
279203,KATSU_2,MEAL,1
279203,KALE_2,MEAL,1
279203,FALAFEL_2,MEAL,1
279207,SM_BRK_BER_1,SMOOTHIE,4
279207,SM_BER_MAN_1,SMOOTHIE,4
279207,THAIGREEN_2,MEAL,1
279207,KATSU_2,MEAL,1
279207,PROTEIN_2,MEAL,1
279207,RENDANG_2,MEAL,1
279207,CAULI_2,MEAL,1
279207,SHEPHERD_2,MEAL,1
279217,BANOFFEE_1,TREAT,2
279217,FONDANT_1,TREAT,2
279217,CARBONARA_2,MEAL,1
279217,BR_WILD_1,BREAKFAST,1
279217,SHEPHERD_2,MEAL,1
279217,MACGREENS_2,MEAL,1
279217,MANGO_1,BREAKFAST,1
279217,ORZO_2,MEAL,1
279217,BIRCHER_1,BREAKFAST,1
279217,MUSHROOM_2,MEAL,1
279217,ROAST_2,MEAL,1
279220,KORMA_2,MEAL,1
279220,DAAL_2,MEAL,1
279220,KATSU_2,MEAL,1
279220,V2LASAGNE_2,MEAL,1
279220,PADTHAI_2,MEAL,1
279220,PROTEIN_2,MEAL,1
279221,PROTEIN_2,MEAL,1
279221,V2_BURRITO_2,MEAL,1
279221,AUBERGINE_2,MEAL,1
279221,RENDANG_2,MEAL,1
279221,CHILLI_2,MEAL,1
279221,KALE_2,MEAL,1
279230,MACGREENS_2,MEAL,1
279230,PESTO_2,MEAL,1
279230,STROG_2,MEAL,1
279230,V2_CAULI_2,MEAL,1
279230,CARBONARA_2,MEAL,1
279230,RENDANG_2,MEAL,1
279239,SZECHUAN_2,MEAL,1
279239,NACHO_2,MEAL,1
279239,ROAST_2,MEAL,1
279239,V2_BURRITO_2,MEAL,1
279239,UDON_2,MEAL,1
279239,PESTO_2,MEAL,1
279248,CARBONARA_1,MEAL,2
279248,BOLOGNESE_1,MEAL,2
279248,AUBERGINE_1,MEAL,2
279248,BIRCHER_1,BREAKFAST,1
279250,SM_ALM_BAN_1,SMOOTHIE,2
279250,BANOFFEE_1,TREAT,2
279250,SM_ALM_BER_1,SMOOTHIE,1
279250,SM_MAN_GRE_1,SMOOTHIE,1
279250,SM_BER_MAN_1,SMOOTHIE,1
279250,SM_BRK_BER_1,SMOOTHIE,1
279250,PROTEIN_2,MEAL,1
279250,SM_STR_PIN_1,SMOOTHIE,1
279250,SZECHUAN_2,MEAL,1
279250,CARBONARA_2,MEAL,1
279250,MACGREENS_2,MEAL,1
279250,V2_BURRITO_2,MEAL,1
279250,PESTO_2,MEAL,1
279265,SHEPHERD_1,MEAL,1
279265,SZECHUAN_1,MEAL,1
279265,CHILLI_1,MEAL,1
279265,V2_CAULI_1,MEAL,1
279265,UDON_1,MEAL,1
279265,KATSU_1,MEAL,1
279295,CAULI_1,MEAL,1
279295,BOLOGNESE_1,MEAL,1
279295,V2LASAGNE_1,MEAL,1
279295,MOUSSAKA_1,MEAL,1
279295,ROAST_1,MEAL,1
279295,KORMA_1,MEAL,1
279316,PADTHAI_1,MEAL,1
279316,TAGINE_1,MEAL,1
279316,RISOTTO_1,MEAL,1
279316,BR_CAKE_1,BREAKFAST,1
279316,SM_MAN_GRE_1,SMOOTHIE,1
279316,PREMSHIP,DELIVERY,1
279316,PROTEIN_1,MEAL,1
279316,BOLOGNESE_1,MEAL,1
279316,CAULI_1,MEAL,1
279317,RISOTTO_1,MEAL,1
279317,ROAST_1,MEAL,1
279317,PREMSHIP,DELIVERY,1
279317,TAGINE_1,MEAL,1
279317,BUTTERNUT_1,MEAL,1
279317,V2_CAULI_1,MEAL,1
279317,RENDANG_1,MEAL,1
279338,PADTHAI_2,MEAL,1
279338,TUSCAN_2,MEAL,1
279338,ROAST_2,MEAL,1
279338,PESTO_2,MEAL,1
279338,SHEPHERD_2,MEAL,1
279338,MACGREENS_2,MEAL,1
279339,TUSCAN_2,MEAL,1
279339,ROAST_2,MEAL,1
279339,PADTHAI_2,MEAL,1
279339,KATSU_2,MEAL,1
279339,MACGREENS_2,MEAL,1
279339,SHEPHERD_2,MEAL,1
279345,TAGINE_2,MEAL,1
279345,CHILLI_2,MEAL,1
279345,MACGREENS_2,MEAL,1
279345,UDON_2,MEAL,1
279345,BR_WILD_1,BREAKFAST,1
279345,BR_COCOA_1,BREAKFAST,1
279345,MANGO_1,BREAKFAST,1
279345,PADTHAI_2,MEAL,1
279345,ROAST_2,MEAL,1
279346,PADTHAI_2,MEAL,1
279346,ROAST_2,MEAL,1
279346,CHILLI_2,MEAL,1
279346,UDON_2,MEAL,1
279346,MACGREENS_2,MEAL,1
279346,TAGINE_2,MEAL,1
279381,UDON_1,MEAL,2
279381,KATSU_1,MEAL,1
279381,PESTO_1,MEAL,1
279381,NACHO_1,MEAL,1
279381,MUSHROOM_1,MEAL,1
279385,MACGREENS_1,MEAL,1
279385,MUSHROOM_1,MEAL,1
279385,PROTEIN_1,MEAL,1
279385,FALAFEL_1,MEAL,1
279385,KALE_1,MEAL,1
279385,DAAL_1,MEAL,1
279386,FALAFEL_1,MEAL,1
279386,ORZO_1,MEAL,1
279386,KATSU_1,MEAL,1
279386,RENDANG_1,MEAL,1
279386,PADTHAI_1,MEAL,1
279386,BOLOGNESE_1,MEAL,1
279387,ORZO_1,MEAL,1
279387,MANGO_1,BREAKFAST,1
279387,PZ_PEPPER_1,PIZZA,1
279387,FONDANT_1,TREAT,1
279387,BOLOGNESE_1,MEAL,1
279387,FALAFEL_1,MEAL,1
279387,SZECHUAN_1,MEAL,1
279387,CHILLI_1,MEAL,1
279389,CHILLI_1,MEAL,1
279389,TAGINE_1,MEAL,1
279389,PROTEIN_1,MEAL,1
279389,AUBERGINE_1,MEAL,1
279389,BURRITO_1,MEAL,1
279389,CAULI_1,MEAL,1
279400,PROTEIN_1,MEAL,1
279400,UDON_1,MEAL,1
279400,PEANUT_1,MEAL,1
279400,MACGREENS_1,MEAL,1
279400,PESTO_1,MEAL,1
279400,KATSU_1,MEAL,1
279403,CHILLI_2,MEAL,1
279403,DAAL_2,MEAL,1
279403,V2_CAULI_2,MEAL,1
279403,V2_BURRITO_2,MEAL,1
279403,PAELLA_2,MEAL,1
279403,KALE_2,MEAL,1
279461,RISOTTO_1,MEAL,2
279461,MUSHROOM_1,MEAL,2
279461,BOLOGNESE_1,MEAL,2
279503,NACHO_1,MEAL,2
279503,DAAL_1,MEAL,2
279503,FONDANT_1,TREAT,1
279503,FALAFEL_1,MEAL,1
279503,BR_COCOA_1,BREAKFAST,1
279503,CRUMBLE_1,TREAT,1
279503,BR_WILD_1,BREAKFAST,1
279503,BURRITO_1,MEAL,1
279506,CARBONARA_1,MEAL,1
279506,BOURG_1,MEAL,1
279506,BURRITO_1,MEAL,1
279506,PEANUT_1,MEAL,1
279506,MUSHROOM_1,MEAL,1
279506,KORMA_1,MEAL,1
279507,PADTHAI_1,MEAL,1
279507,MUSHROOM_1,MEAL,1
279507,CARBONARA_1,MEAL,1
279507,BOLOGNESE_1,MEAL,1
279507,NACHO_1,MEAL,1
279507,KATSU_1,MEAL,1
279553,FALAFEL_1,MEAL,1
279553,PROTEIN_1,MEAL,1
279553,CHILLI_1,MEAL,1
279553,CARBONARA_1,MEAL,1
279553,MACGREENS_1,MEAL,1
279553,RENDANG_1,MEAL,1
279553,CRUMBLE_1,TREAT,1
279554,PROTEIN_1,MEAL,1
279554,CARBONARA_1,MEAL,1
279554,MACGREENS_1,MEAL,1
279554,FALAFEL_1,MEAL,1
279554,CRUMBLE_1,TREAT,1
279554,RENDANG_1,MEAL,1
279554,CHILLI_1,MEAL,1
279571,PEANUT_2,MEAL,1
279571,CARBONARA_2,MEAL,1
279571,MUSHROOM_2,MEAL,1
279571,PADTHAI_2,MEAL,1
279571,AUBERGINE_2,MEAL,1
279571,RENDANG_2,MEAL,1
279582,FONDANT_1,TREAT,1
279582,CAULI_2,MEAL,1
279582,BIRCHER_1,BREAKFAST,1
279582,BOLOGNESE_2,MEAL,1
279582,JACK_2,MEAL,1
279582,SM_ALM_BAN_1,SMOOTHIE,1
279582,TAGINE_2,MEAL,1
279582,BR_COCOA_1,BREAKFAST,1
279582,KALE_2,MEAL,1
279582,CRUMBLE_1,TREAT,1
279582,PROTEIN_2,MEAL,1
279582,BANOFFEE_1,TREAT,1
279626,BOLOGNESE_1,MEAL,1
279626,UDON_1,MEAL,1
279626,RISOTTO_1,MEAL,1
279626,RENDANG_1,MEAL,1
279626,MUSHROOM_1,MEAL,1
279626,CAULI_1,MEAL,1
279627,KATSU_1,MEAL,2
279627,BUTTERNUT_1,MEAL,1
279627,PADTHAI_1,MEAL,1
279627,PEANUT_1,MEAL,1
279627,KALE_1,MEAL,1
279628,KATSU_1,MEAL,2
279628,BOLOGNESE_1,MEAL,1
279628,BUTTERNUT_1,MEAL,1
279628,PADTHAI_1,MEAL,1
279628,SZECHUAN_1,MEAL,1
279638,KALE_2,MEAL,1
279638,CHILLI_2,MEAL,1
279638,MOUSSAKA_2,MEAL,1
279638,SHEPHERD_2,MEAL,1
279638,AUBERGINE_2,MEAL,1
279638,MACGREENS_2,MEAL,1
279684,BOURG_2,MEAL,1
279684,TAGINE_2,MEAL,1
279684,RISOTTO_2,MEAL,1
279684,MUSHROOM_2,MEAL,1
279684,DAAL_2,MEAL,1
279684,CHILLI_2,MEAL,1
279685,MUSHROOM_2,MEAL,1
279685,CHILLI_2,MEAL,1
279685,RISOTTO_2,MEAL,1
279685,BOURG_2,MEAL,1
279685,TAGINE_2,MEAL,1
279685,DAAL_2,MEAL,1
279700,CHILLI_2,MEAL,2
279700,MUSHROOM_2,MEAL,1
279700,V2LASAGNE_2,MEAL,1
279700,MACGREENS_2,MEAL,1
279700,PADTHAI_2,MEAL,1
279704,THAIGREEN_2,MEAL,1
279704,ORZO_2,MEAL,1
279704,BOURG_2,MEAL,1
279704,PROTEIN_2,MEAL,1
279704,SM_MAN_GRE_1,SMOOTHIE,1
279704,STIRFRY_2,MEAL,1
279704,SM_ALM_BER_1,SMOOTHIE,1
279704,TAGINE_2,MEAL,1
279705,BOURG_2,MEAL,1
279705,SM_ALM_BER_1,SMOOTHIE,1
279705,PROTEIN_2,MEAL,1
279705,SM_MAN_GRE_1,SMOOTHIE,1
279705,THAIGREEN_2,MEAL,1
279705,STIRFRY_2,MEAL,1
279705,ORZO_2,MEAL,1
279705,TAGINE_2,MEAL,1
279716,DAAL_1,MEAL,1
279716,BOLOGNESE_1,MEAL,1
279716,KATSU_1,MEAL,1
279716,RISOTTO_1,MEAL,1
279716,TUSCAN_1,MEAL,1
279716,PAELLA_1,MEAL,1
279717,KATSU_2,MEAL,2
279717,PESTO_2,MEAL,1
279717,BUTTERNUT_2,MEAL,1
279717,MACGREENS_2,MEAL,1
279717,KALE_2,MEAL,1
279792,NACHO_2,MEAL,1
279792,ORZO_2,MEAL,1
279792,JACK_2,MEAL,1
279792,PADTHAI_2,MEAL,1
279792,V2_BURRITO_2,MEAL,1
279792,CHILLI_2,MEAL,1
279793,NACHO_2,MEAL,2
279793,CHILLI_2,MEAL,2
279793,ORZO_2,MEAL,1
279793,KATSU_2,MEAL,1
279809,MOUSSAKA_1,MEAL,1
279809,SHEPHERD_1,MEAL,1
279809,BOLOGNESE_1,MEAL,1
279809,CARBONARA_1,MEAL,1
279809,ORZO_1,MEAL,1
279809,FALAFEL_1,MEAL,1
279810,ROAST_1,MEAL,1
279810,SHEPHERD_1,MEAL,1
279810,BOLOGNESE_1,MEAL,1
279810,ORZO_1,MEAL,1
279810,MOUSSAKA_1,MEAL,1
279810,CARBONARA_1,MEAL,1
279816,CAULI_1,MEAL,1
279816,ORZO_1,MEAL,1
279816,TAGINE_1,MEAL,1
279816,KATSU_1,MEAL,1
279816,FALAFEL_1,MEAL,1
279816,BUTTERNUT_1,MEAL,1
279826,PREMSHIP,DELIVERY,1
279826,PADTHAI_2,MEAL,1
279826,CARBONARA_2,MEAL,1
279826,MACGREENS_2,MEAL,1
279826,BOLOGNESE_2,MEAL,1
279826,PESTO_2,MEAL,1
279826,V2LASAGNE_2,MEAL,1
279864,AUBERGINE_2,MEAL,1
279864,PROTEIN_2,MEAL,1
279864,DAAL_2,MEAL,1
279864,PEANUT_2,MEAL,1
279864,CARBONARA_2,MEAL,1
279864,UDON_2,MEAL,1
279865,UDON_2,MEAL,1
279865,PEANUT_2,MEAL,1
279865,V2_AUBERGINE_2,MEAL,1
279865,DAAL_2,MEAL,1
279865,CARBONARA_2,MEAL,1
279865,PROTEIN_2,MEAL,1
279876,UDON_1,MEAL,1
279876,RENDANG_1,MEAL,1
279876,KORMA_1,MEAL,1
279876,PROTEIN_1,MEAL,1
279876,PEANUT_1,MEAL,1
279876,FALAFEL_1,MEAL,1
279878,FALAFEL_1,MEAL,1
279878,RENDANG_1,MEAL,1
279878,PROTEIN_1,MEAL,1
279878,PEANUT_1,MEAL,1
279878,KORMA_1,MEAL,1
279878,UDON_1,MEAL,1
279890,CAULI_1,MEAL,1
279890,PADTHAI_1,MEAL,1
279890,PROTEIN_1,MEAL,1
279890,RENDANG_1,MEAL,1
279890,KORMA_1,MEAL,1
279890,DAAL_1,MEAL,1
279948,BOLOGNESE_2,MEAL,1
279948,MACGREENS_2,MEAL,1
279948,PADTHAI_2,MEAL,1
279948,MUSHROOM_2,MEAL,1
279948,UDON_2,MEAL,1
279948,CARBONARA_2,MEAL,1
279949,MACGREENS_2,MEAL,1
279949,UDON_2,MEAL,1
279949,ROAST_2,MEAL,1
279949,CARBONARA_2,MEAL,1
279949,KATSU_2,MEAL,1
279949,PADTHAI_2,MEAL,1
279989,PAELLA_1,MEAL,1
279989,CAULI_1,MEAL,1
279989,TUSCAN_1,MEAL,1
279989,ORZO_1,MEAL,1
279989,ROAST_1,MEAL,1
279989,PADTHAI_1,MEAL,1
279990,PADTHAI_1,MEAL,1
279990,TUSCAN_1,MEAL,1
279990,KATSU_1,MEAL,1
279990,ORZO_1,MEAL,1
279990,PEANUT_1,MEAL,1
279990,ROAST_1,MEAL,1
279992,CHILLI_2,MEAL,1
279992,UDON_2,MEAL,1
279992,V2LASAGNE_2,MEAL,1
279992,SHEPHERD_2,MEAL,1
279992,ROAST_2,MEAL,1
279992,BOLOGNESE_2,MEAL,1
280020,CHILLI_2,MEAL,1
280020,AUBERGINE_2,MEAL,1
280020,BURRITO_2,MEAL,1
280020,PAELLA_2,MEAL,1
280020,MUSHROOM_2,MEAL,1
280020,ORZO_2,MEAL,1
280020,BR_COCOA_1,BREAKFAST,1
280020,BERRY_1,BREAKFAST,1
280035,RISOTTO_1,MEAL,2
280035,PROTEIN_1,MEAL,2
280035,SD_MED_1,SIDE,1
280035,SZECHUAN_1,MEAL,1
280035,KALE_1,MEAL,1
280035,SD_TAHINI_1,SIDE,1
280043,FALAFEL_2,MEAL,1
280043,NACHO_2,MEAL,1
280043,RENDANG_2,MEAL,1
280043,CHILLI_2,MEAL,1
280043,PROTEIN_2,MEAL,1
280043,TUSCAN_2,MEAL,1
280059,BIRCHER_1,BREAKFAST,1
280059,SM_ALM_BER_1,SMOOTHIE,1
280059,RENDANG_1,MEAL,1
280059,BR_WILD_1,BREAKFAST,1
280059,BOURG_1,MEAL,1
280059,KORMA_1,MEAL,1
280059,BR_CAKE_1,BREAKFAST,1
280059,PEANUT_1,MEAL,1
280059,PROTEIN_1,MEAL,1
280059,MANGO_1,BREAKFAST,1
280059,BR_COCOA_1,BREAKFAST,1
280059,BERRY_1,BREAKFAST,1
280059,CARBONARA_1,MEAL,1
280069,CARBONARA_2,MEAL,2
280069,BANOFFEE_1,TREAT,2
280069,ROAST_2,MEAL,1
280069,PADTHAI_2,MEAL,1
280069,STIRFRY_2,MEAL,1
280069,UDON_2,MEAL,1
280080,SHEPHERD_2,MEAL,1
280080,BOLOGNESE_2,MEAL,1
280080,PADTHAI_2,MEAL,1
280080,KATSU_2,MEAL,1
280080,ROAST_2,MEAL,1
280080,NACHO_2,MEAL,1
280091,MACGREENS_1,MEAL,2
280091,KALE_1,MEAL,1
280091,CARBONARA_1,MEAL,1
280091,PADTHAI_1,MEAL,1
280091,V2LASAGNE_1,MEAL,1
280096,ORZO_1,MEAL,2
280096,CHILLI_1,MEAL,2
280096,FALAFEL_1,MEAL,2
280096,SD_MED_1,SIDE,1
280096,SD_ROSE_1,SIDE,1
280105,KATSU_1,MEAL,1
280105,KORMA_1,MEAL,1
280105,V2LASAGNE_1,MEAL,1
280105,TUSCAN_1,MEAL,1
280105,ROAST_1,MEAL,1
280105,FALAFEL_1,MEAL,1
280120,PEANUT_2,MEAL,1
280120,UDON_2,MEAL,1
280120,PROTEIN_2,MEAL,1
280120,THAIGREEN_2,MEAL,1
280120,RENDANG_2,MEAL,1
280120,CHILLI_2,MEAL,1
280121,CRUMBLE_1,TREAT,2
280121,BANOFFEE_1,TREAT,2
280121,PESTO_2,MEAL,1
280121,RISOTTO_2,MEAL,1
280121,CARBONARA_2,MEAL,1
280121,PROTEIN_2,MEAL,1
280121,UDON_2,MEAL,1
280121,MACGREENS_2,MEAL,1
280124,PADTHAI_2,MEAL,2
280124,SD_MED_1,SIDE,1
280124,SD_TAHINI_1,SIDE,1
280124,NACHO_2,MEAL,1
280124,BR_CAKE_1,BREAKFAST,1
280124,KALE_2,MEAL,1
280124,BR_COCOA_1,BREAKFAST,1
280124,PESTO_2,MEAL,1
280124,RENDANG_2,MEAL,1
280139,CARBONARA_2,MEAL,2
280139,CHILLI_2,MEAL,1
280139,UDON_2,MEAL,1
280139,V2LASAGNE_2,MEAL,1
280139,SHEPHERD_2,MEAL,1
280145,CARBONARA_1,MEAL,1
280145,CAULI_1,MEAL,1
280145,PROTEIN_1,MEAL,1
280145,STIRFRY_1,MEAL,1
280145,MACGREENS_1,MEAL,1
280145,PESTO_1,MEAL,1
280147,FALAFEL_1,MEAL,1
280147,SM_MAN_GRE_1,SMOOTHIE,1
280147,BUTTERNUT_1,MEAL,1
280147,PEANUT_1,MEAL,1
280147,UDON_1,MEAL,1
280147,BERRY_1,BREAKFAST,1
280147,SHEPHERD_1,MEAL,1
280147,KATSU_1,MEAL,1
280149,THAIGREEN_1,MEAL,1
280149,ROAST_1,MEAL,1
280149,PEANUT_1,MEAL,1
280149,UDON_1,MEAL,1
280149,BOLOGNESE_1,MEAL,1
280149,KORMA_1,MEAL,1
280153,KATSU_1,MEAL,2
280153,RENDANG_1,MEAL,1
280153,PADTHAI_1,MEAL,1
280153,PROTEIN_1,MEAL,1
280153,UDON_1,MEAL,1
280157,TAGINE_2,MEAL,1
280157,CAULI_2,MEAL,1
280157,CHILLI_2,MEAL,1
280157,DAAL_2,MEAL,1
280157,MUSHROOM_2,MEAL,1
280157,ORZO_2,MEAL,1
280162,BOLOGNESE_1,MEAL,2
280162,SM_ALM_BAN_1,SMOOTHIE,2
280162,SM_MAN_GRE_1,SMOOTHIE,1
280162,CHILLI_1,MEAL,1
280162,SM_BER_MAN_1,SMOOTHIE,1
280162,SM_BRK_BER_1,SMOOTHIE,1
280162,MACGREENS_1,MEAL,1
280162,SM_ALM_BER_1,SMOOTHIE,1
280162,CARBONARA_1,MEAL,1
280162,ROAST_1,MEAL,1
280166,CARBONARA_1,MEAL,1
280166,KORMA_1,MEAL,1
280166,PROTEIN_1,MEAL,1
280166,NACHO_1,MEAL,1
280166,PESTO_1,MEAL,1
280166,KALE_1,MEAL,1
280169,KATSU_2,MEAL,3
280169,PADTHAI_2,MEAL,1
280169,MACGREENS_2,MEAL,1
280169,PROTEIN_2,MEAL,1
280169,PREMSHIP,DELIVERY,1
280175,CHILLI_1,MEAL,1
280175,DAAL_1,MEAL,1
280175,PZ_TOMATO_1,PIZZA,1
280175,KALE_1,MEAL,1
280175,RISOTTO_1,MEAL,1
280175,RENDANG_1,MEAL,1
280185,ROAST_2,MEAL,1
280185,CARBONARA_2,MEAL,1
280185,PESTO_2,MEAL,1
280185,PROTEIN_2,MEAL,1
280185,PEANUT_2,MEAL,1
280185,NACHO_2,MEAL,1
280190,BOLOGNESE_2,MEAL,1
280190,PADTHAI_2,MEAL,1
280190,PEANUT_2,MEAL,1
280190,KATSU_2,MEAL,1
280190,MACGREENS_2,MEAL,1
280190,NACHO_2,MEAL,1
280191,UDON_1,MEAL,1
280191,BURRITO_1,MEAL,1
280191,PROTEIN_1,MEAL,1
280191,RENDANG_1,MEAL,1
280191,PZ_PEPPER_1,PIZZA,1
280191,MUSHROOM_1,MEAL,1
280196,ROAST_1,MEAL,1
280196,TUSCAN_1,MEAL,1
280196,BURRITO_1,MEAL,1
280196,PROTEIN_1,MEAL,1
280196,BOURG_1,MEAL,1
280196,PAELLA_1,MEAL,1
280198,RISOTTO_2,MEAL,1
280198,PEANUT_2,MEAL,1
280198,PESTO_2,MEAL,1
280198,KALE_2,MEAL,1
280198,CARBONARA_2,MEAL,1
280198,MACGREENS_2,MEAL,1
280202,RENDANG_2,MEAL,1
280202,PEANUT_2,MEAL,1
280202,PAELLA_2,MEAL,1
280202,V2LASAGNE_2,MEAL,1
280202,AUBERGINE_2,MEAL,1
280202,BOLOGNESE_2,MEAL,1
280210,PEANUT_1,MEAL,2
280210,BOLOGNESE_1,MEAL,2
280210,MUSHROOM_1,MEAL,1
280210,ROAST_1,MEAL,1
280211,TUSCAN_2,MEAL,1
280211,BOLOGNESE_2,MEAL,1
280211,FALAFEL_2,MEAL,1
280211,KATSU_2,MEAL,1
280211,KALE_2,MEAL,1
280211,CARBONARA_2,MEAL,1
280213,V2LASAGNE_2,MEAL,1
280213,CARBONARA_2,MEAL,1
280213,PADTHAI_2,MEAL,1
280213,PROTEIN_2,MEAL,1
280213,MUSHROOM_2,MEAL,1
280213,KALE_2,MEAL,1
280218,KATSU_2,MEAL,3
280218,FALAFEL_2,MEAL,1
280218,PADTHAI_2,MEAL,1
280218,ROAST_2,MEAL,1
280222,KORMA_1,MEAL,1
280222,CAULI_1,MEAL,1
280222,TAGINE_1,MEAL,1
280222,DAAL_1,MEAL,1
280222,PROTEIN_1,MEAL,1
280222,PEANUT_1,MEAL,1
280225,KALE_2,MEAL,2
280225,PEANUT_2,MEAL,2
280225,PADTHAI_2,MEAL,1
280225,BR_CAKE_1,BREAKFAST,1
280225,FONDANT_1,TREAT,1
280225,CHILLI_2,MEAL,1
280225,BR_WILD_1,BREAKFAST,1
280234,SHEPHERD_2,MEAL,3
280234,BANOFFEE_1,TREAT,2
280234,CARBONARA_2,MEAL,1
280234,BOLOGNESE_2,MEAL,1
280234,ORZO_2,MEAL,1
280234,CRUMBLE_1,TREAT,1
280237,V2_AUBERGINE_2,MEAL,1
280237,PEANUT_2,MEAL,1
280237,KORMA_2,MEAL,1
280237,PROTEIN_2,MEAL,1
280237,SZECHUAN_2,MEAL,1
280237,NACHO_2,MEAL,1
280238,RENDANG_2,MEAL,1
280238,KATSU_2,MEAL,1
280238,SD_TAHINI_1,SIDE,1
280238,CAULI_2,MEAL,1
280238,PEANUT_2,MEAL,1
280238,SD_MED_1,SIDE,1
280238,RISOTTO_2,MEAL,1
280238,CARBONARA_2,MEAL,1
280240,PROTEIN_2,MEAL,2
280240,V2_BURRITO_2,MEAL,1
280240,KATSU_2,MEAL,1
280240,BOLOGNESE_2,MEAL,1
280240,MACGREENS_2,MEAL,1
280241,CHILLI_2,MEAL,1
280241,PROTEIN_2,MEAL,1
280241,RISOTTO_2,MEAL,1
280241,FALAFEL_2,MEAL,1
280241,KORMA_2,MEAL,1
280241,PAELLA_2,MEAL,1
280243,DAAL_2,MEAL,1
280243,TUSCAN_2,MEAL,1
280243,CARBONARA_2,MEAL,1
280243,UDON_2,MEAL,1
280243,KATSU_2,MEAL,1
280243,PADTHAI_2,MEAL,1
280248,CARBONARA_2,MEAL,1
280248,BOLOGNESE_2,MEAL,1
280248,UDON_2,MEAL,1
280248,A_GIFT_1,MEAL,1
280248,PESTO_2,MEAL,1
280248,NACHO_2,MEAL,1
280248,MACGREENS_2,MEAL,1
280250,PZ_PEPPER_1,PIZZA,1
280250,RENDANG_1,MEAL,1
280250,NACHO_1,MEAL,1
280250,PADTHAI_1,MEAL,1
280250,KATSU_1,MEAL,1
280250,TAGINE_1,MEAL,1
280264,ORZO_2,MEAL,1
280264,V2LASAGNE_2,MEAL,1
280264,BOLOGNESE_2,MEAL,1
280264,PADTHAI_2,MEAL,1
280264,BURRITO_2,MEAL,1
280264,PEANUT_2,MEAL,1
280268,KATSU_2,MEAL,1
280268,BUTTERNUT_2,MEAL,1
280268,ROAST_2,MEAL,1
280268,NACHO_2,MEAL,1
280268,SHEPHERD_2,MEAL,1
280268,TUSCAN_2,MEAL,1
280269,CARBONARA_2,MEAL,1
280269,KORMA_2,MEAL,1
280269,RISOTTO_2,MEAL,1
280269,TUSCAN_2,MEAL,1
280269,NACHO_2,MEAL,1
280269,MACGREENS_2,MEAL,1
280270,SM_BRK_BER_1,SMOOTHIE,1
280270,CARBONARA_1,MEAL,1
280270,BOLOGNESE_1,MEAL,1
280270,MUSHROOM_1,MEAL,1
280270,KATSU_1,MEAL,1
280270,SM_BER_MAN_1,SMOOTHIE,1
280270,PZ_PEPPER_1,PIZZA,1
280270,SHEPHERD_1,MEAL,1
280280,PADTHAI_2,MEAL,1
280280,MUSHROOM_2,MEAL,1
280280,TAGINE_2,MEAL,1
280280,V2LASAGNE_2,MEAL,1
280280,BUTTERNUT_2,MEAL,1
280280,A_GIFT_1,MEAL,1
280280,CHILLI_2,MEAL,1
280282,BOLOGNESE_2,MEAL,2
280282,CHILLI_2,MEAL,1
280282,RENDANG_2,MEAL,1
280282,CAULI_2,MEAL,1
280282,ORZO_2,MEAL,1
280283,PAELLA_2,MEAL,1
280283,STIRFRY_2,MEAL,1
280283,CAULI_2,MEAL,1
280283,UDON_2,MEAL,1
280283,THAIGREEN_2,MEAL,1
280283,RENDANG_2,MEAL,1
280284,BURRITO_1,MEAL,2
280284,FALAFEL_1,MEAL,2
280284,THAIGREEN_1,MEAL,1
280284,CAULI_1,MEAL,1
280292,PADTHAI_1,MEAL,1
280292,FALAFEL_1,MEAL,1
280292,PROTEIN_1,MEAL,1
280292,RISOTTO_1,MEAL,1
280292,TUSCAN_1,MEAL,1
280292,BURRITO_1,MEAL,1
280293,PESTO_2,MEAL,1
280293,BUTTERNUT_2,MEAL,1
280293,MACGREENS_2,MEAL,1
280293,UDON_2,MEAL,1
280293,PADTHAI_2,MEAL,1
280293,RISOTTO_2,MEAL,1
280297,PESTO_1,MEAL,1
280297,KATSU_1,MEAL,1
280297,KORMA_1,MEAL,1
280297,KALE_1,MEAL,1
280297,ORZO_1,MEAL,1
280297,SHEPHERD_1,MEAL,1
280298,BOLOGNESE_1,MEAL,1
280298,ROAST_1,MEAL,1
280298,UDON_1,MEAL,1
280298,CAULI_1,MEAL,1
280298,RENDANG_1,MEAL,1
280298,RISOTTO_1,MEAL,1
280299,DAAL_2,MEAL,1
280299,KORMA_2,MEAL,1
280299,FALAFEL_2,MEAL,1
280299,RISOTTO_2,MEAL,1
280299,BOLOGNESE_2,MEAL,1
280299,KALE_2,MEAL,1
280304,PADTHAI_1,MEAL,2
280304,MACGREENS_1,MEAL,1
